;nazwa zdjecia;klasy;prawdopodobienstwa;bbox'y
0;000000333745.jpg;0.0;0.8890432119369507;[53.437828063964844, 143.82623291015625, 186.19839477539062, 506.7392578125]
1;000000333745.jpg;0.0;0.870051383972168;[281.7642822265625, 157.5439910888672, 426.333984375, 381.35015869140625]
0;000000333772.jpg;15.0;0.9466962218284607;[66.60132598876953, 124.4617691040039, 447.9974365234375, 352.6811828613281]
0;000000334006.jpg;0.0;0.7559770345687866;[548.7723388671875, 217.30471801757812, 570.3614501953125, 266.7318420410156]
0;000000334309.jpg;0.0;0.9518256783485413;[1.789947509765625, 37.95977783203125, 405.85589599609375, 421.58184814453125]
1;000000334309.jpg;0.0;0.7924998998641968;[0.10994338989257812, 114.45669555664062, 49.1574821472168, 287.1161193847656]
0;000000334371.jpg;0.0;0.894730806350708;[171.90850830078125, 228.2674560546875, 198.74835205078125, 298.39666748046875]
0;000000334399.jpg;0.0;0.8949445486068726;[490.0445556640625, 113.60990905761719, 599.0751953125, 404.52252197265625]
1;000000334399.jpg;0.0;0.7047911882400513;[345.901123046875, 64.3126220703125, 449.015380859375, 373.64892578125]
2;000000334399.jpg;0.0;0.5810335278511047;[551.5098876953125, 103.48760986328125, 639.6856689453125, 478.897216796875]
0;000000334417.jpg;0.0;0.9171703457832336;[101.28993225097656, 71.544677734375, 594.72998046875, 418.45068359375]
0;000000334483.jpg;0.0;0.9339160919189453;[233.60618591308594, 93.17855834960938, 397.0692138671875, 362.85455322265625]
1;000000334483.jpg;0.0;0.9334225654602051;[0.2813873291015625, 92.007568359375, 230.85202026367188, 422.16064453125]
2;000000334483.jpg;0.0;0.8464071154594421;[90.62348937988281, 138.953125, 233.3866424560547, 344.7851257324219]
3;000000334483.jpg;0.0;0.6950682997703552;[440.23748779296875, 183.69223022460938, 479.71417236328125, 310.9396057128906]
4;000000334483.jpg;0.0;0.6505805850028992;[39.27568054199219, 421.10205078125, 210.20863342285156, 602.42919921875]
5;000000334483.jpg;0.0;0.6418087482452393;[0.31201171875, 415.1861267089844, 71.65065002441406, 636.6856689453125]
6;000000334483.jpg;0.0;0.5529343485832214;[21.629241943359375, 502.43701171875, 239.2108154296875, 639.78857421875]
7;000000334483.jpg;0.0;0.38154739141464233;[266.3699951171875, 78.81111145019531, 328.18902587890625, 158.34950256347656]
8;000000334483.jpg;0.0;0.2911320924758911;[36.232666015625, 421.31988525390625, 238.86050415039062, 639.5007934570312]
0;000000334521.jpg;14.0;0.2629586458206177;[403.3535461425781, 241.35020446777344, 445.2847900390625, 289.6856994628906]
0;000000334530.jpg;0.0;0.9084354043006897;[203.37716674804688, 141.64794921875, 309.8293151855469, 259.016845703125]
0;000000334555.jpg;0.0;0.9055962562561035;[14.252378463745117, 134.31607055664062, 75.19898986816406, 273.9222106933594]
1;000000334555.jpg;0.0;0.8880032300949097;[85.98182678222656, 126.02191162109375, 141.4208526611328, 267.866455078125]
2;000000334555.jpg;0.0;0.8492704033851624;[616.2007446289062, 147.97381591796875, 639.7423706054688, 243.06549072265625]
3;000000334555.jpg;0.0;0.7161076664924622;[567.3204345703125, 151.4903564453125, 578.9356689453125, 189.512939453125]
4;000000334555.jpg;0.0;0.7083391547203064;[194.15167236328125, 137.0828857421875, 210.61520385742188, 193.06683349609375]
5;000000334555.jpg;0.0;0.595672070980072;[163.72998046875, 139.20358276367188, 190.27581787109375, 193.84500122070312]
6;000000334555.jpg;0.0;0.5674331188201904;[69.81768035888672, 141.27398681640625, 98.19580841064453, 246.35443115234375]
7;000000334555.jpg;0.0;0.5608687400817871;[206.71075439453125, 134.01217651367188, 224.96630859375, 158.62393188476562]
8;000000334555.jpg;0.0;0.5517079830169678;[223.84378051757812, 137.25047302246094, 241.25277709960938, 151.22157287597656]
9;000000334555.jpg;0.0;0.523122251033783;[245.8583984375, 137.00355529785156, 258.9893493652344, 149.8306427001953]
10;000000334555.jpg;0.0;0.5161503553390503;[178.85269165039062, 138.2600555419922, 191.67025756835938, 192.89381408691406]
11;000000334555.jpg;0.0;0.39454033970832825;[151.37789916992188, 139.18182373046875, 167.67025756835938, 186.162841796875]
0;000000334719.jpg;0.0;0.9282914996147156;[209.82546997070312, 137.398681640625, 298.61688232421875, 296.876708984375]
1;000000334719.jpg;0.0;0.8822551369667053;[304.38092041015625, 172.94964599609375, 341.08502197265625, 276.4964599609375]
2;000000334719.jpg;0.0;0.8671083450317383;[580.698974609375, 149.73941040039062, 600.708740234375, 200.20510864257812]
3;000000334719.jpg;0.0;0.8499380350112915;[113.73103332519531, 154.8214111328125, 150.6071319580078, 269.57159423828125]
4;000000334719.jpg;0.0;0.8257302641868591;[602.1865234375, 141.5689697265625, 625.3046875, 200.87640380859375]
5;000000334719.jpg;0.0;0.6660197377204895;[551.5904541015625, 77.2363052368164, 567.495849609375, 112.1478500366211]
0;000000334767.jpg;0.0;0.920849084854126;[454.1265869140625, 62.16153335571289, 499.8416442871094, 173.93421936035156]
1;000000334767.jpg;0.0;0.9151243567466736;[60.12255096435547, 69.1448745727539, 159.5094757080078, 242.60000610351562]
2;000000334767.jpg;0.0;0.9007134437561035;[259.620361328125, 61.2469367980957, 332.7200622558594, 194.01824951171875]
3;000000334767.jpg;0.0;0.8977766633033752;[366.0124816894531, 66.87193298339844, 420.6382751464844, 199.5331268310547]
4;000000334767.jpg;0.0;0.8267800807952881;[137.5243682861328, 72.0438232421875, 209.3523712158203, 218.39891052246094]
0;000000335081.jpg;77.0;0.9437224268913269;[48.77789306640625, 66.83389282226562, 275.23309326171875, 393.3524475097656]
1;000000335081.jpg;77.0;0.9214213490486145;[195.73773193359375, 161.5509796142578, 390.73553466796875, 388.49444580078125]
2;000000335081.jpg;77.0;0.8824425339698792;[337.096435546875, 147.0533447265625, 529.585693359375, 292.1797790527344]
3;000000335081.jpg;77.0;0.7878908514976501;[488.7734069824219, 166.37619018554688, 613.2802734375, 276.2013244628906]
4;000000335081.jpg;77.0;0.3067713975906372;[580.13525390625, 125.53317260742188, 639.720947265625, 217.95199584960938]
5;000000335081.jpg;77.0;0.2861267626285553;[530.4542236328125, 125.11480712890625, 635.5035400390625, 184.83599853515625]
6;000000335081.jpg;77.0;0.2685105800628662;[532.508544921875, 0.1907806396484375, 639.583251953125, 178.35238647460938]
0;000000335177.jpg;11.0;0.8141421675682068;[338.9381103515625, 239.73739624023438, 372.820068359375, 275.0879211425781]
0;000000335328.jpg;0.0;0.9269655346870422;[336.54840087890625, 219.55677795410156, 493.6912841796875, 331.9007568359375]
1;000000335328.jpg;0.0;0.916392982006073;[53.63471221923828, 333.468994140625, 212.468017578125, 428.26318359375]
0;000000335529.jpg;8.0;0.8286607265472412;[163.94500732421875, 210.68887329101562, 230.49859619140625, 266.3951721191406]
1;000000335529.jpg;8.0;0.5304089784622192;[340.9273681640625, 198.91268920898438, 365.3642578125, 218.64669799804688]
2;000000335529.jpg;8.0;0.3260272443294525;[137.50393676757812, 99.45978546142578, 198.81893920898438, 209.999755859375]
3;000000335529.jpg;8.0;0.31633442640304565;[273.91595458984375, 180.5722198486328, 323.766357421875, 198.7464141845703]
0;000000336053.jpg;0.0;0.6736122965812683;[46.39501953125, 17.247772216796875, 239.91091918945312, 221.02532958984375]
1;000000336053.jpg;0.0;0.6571340560913086;[440.6999206542969, 53.621063232421875, 639.77734375, 402.68023681640625]
2;000000336053.jpg;0.0;0.6158554553985596;[510.5486755371094, 0.08012008666992188, 572.9505615234375, 34.52610397338867]
3;000000336053.jpg;0.0;0.5352427959442139;[0.1810150146484375, 0.36533355712890625, 79.76541137695312, 101.25855255126953]
4;000000336053.jpg;0.0;0.44292688369750977;[590.05615234375, 0.11993789672851562, 638.63330078125, 24.998374938964844]
5;000000336053.jpg;0.0;0.44059866666793823;[509.913818359375, 0.16593170166015625, 572.8109130859375, 64.74703979492188]
6;000000336053.jpg;0.0;0.2988419532775879;[10.378387451171875, 49.522926330566406, 250.41461181640625, 221.18359375]
0;000000336209.jpg;0.0;0.9322161674499512;[268.47113037109375, 121.69454956054688, 385.52374267578125, 286.44091796875]
0;000000336232.jpg;0.0;0.9003212451934814;[84.2842025756836, 131.69613647460938, 175.49020385742188, 305.6769104003906]
1;000000336232.jpg;0.0;0.7898857593536377;[605.8742065429688, 140.8933563232422, 639.8599243164062, 212.77137756347656]
2;000000336232.jpg;0.0;0.3816879391670227;[53.048851013183594, 118.91229248046875, 71.26907348632812, 142.136962890625]
0;000000336265.jpg;0.0;0.8854843974113464;[241.8592987060547, 301.72027587890625, 273.67181396484375, 362.71624755859375]
0;000000336309.jpg;4.0;0.9388704299926758;[121.57573699951172, 189.12203979492188, 285.89434814453125, 238.66641235351562]
0;000000336356.jpg;0.0;0.9488474130630493;[119.12899780273438, 15.395538330078125, 350.7158508300781, 312.0371398925781]
1;000000336356.jpg;0.0;0.883752703666687;[0.6421966552734375, 24.348358154296875, 125.47315979003906, 281.2031555175781]
2;000000336356.jpg;0.0;0.7619035243988037;[128.53726196289062, 70.77264404296875, 184.47824096679688, 184.45318603515625]
3;000000336356.jpg;0.0;0.5929902791976929;[310.7561950683594, 80.24429321289062, 336.0043029785156, 150.6427001953125]
4;000000336356.jpg;0.0;0.5423287153244019;[41.49555587768555, 44.870513916015625, 131.0352325439453, 208.869873046875]
0;000000336587.jpg;11.0;0.9465546607971191;[246.38092041015625, 0.1526641845703125, 343.775146484375, 99.78468322753906]
0;000000336628.jpg;0.0;0.9006819128990173;[118.34808349609375, 61.6585693359375, 278.6639709472656, 586.936279296875]
1;000000336628.jpg;0.0;0.7862008810043335;[264.21209716796875, 109.59786987304688, 427.59869384765625, 453.1502990722656]
2;000000336628.jpg;0.0;0.751919150352478;[237.15277099609375, 49.05970764160156, 309.41693115234375, 158.4187774658203]
3;000000336628.jpg;0.0;0.6210765242576599;[347.50311279296875, 2.86663818359375, 427.65545654296875, 321.17047119140625]
4;000000336628.jpg;0.0;0.5851900577545166;[36.11552429199219, 130.26626586914062, 85.27484130859375, 150.2674560546875]
5;000000336628.jpg;0.0;0.4754583239555359;[352.0229187011719, 163.67413330078125, 389.9896545410156, 267.8985900878906]
6;000000336628.jpg;0.0;0.30596643686294556;[265.75787353515625, 111.23855590820312, 367.93060302734375, 276.682373046875]
0;000000336658.jpg;0.0;0.5291891694068909;[40.927913665771484, 286.50640869140625, 49.83127975463867, 308.38922119140625]
1;000000336658.jpg;0.0;0.4396533668041229;[69.75932312011719, 296.97064208984375, 80.33085632324219, 326.2451171875]
2;000000336658.jpg;0.0;0.408854603767395;[51.102195739746094, 289.6700439453125, 63.40967559814453, 317.3958740234375]
3;000000336658.jpg;0.0;0.36362424492836;[5.294947147369385, 286.435791015625, 13.49256706237793, 307.72900390625]
4;000000336658.jpg;0.0;0.2632477283477783;[15.924602508544922, 287.94439697265625, 22.788639068603516, 306.39031982421875]
0;000000337055.jpg;0.0;0.9648732542991638;[130.0776824951172, 0.13446044921875, 629.5941772460938, 422.2406005859375]
0;000000337987.jpg;14.0;0.8946399688720703;[157.36643981933594, 54.73565673828125, 415.9632568359375, 478.9212646484375]
0;000000338219.jpg;0.0;0.8806743621826172;[162.30404663085938, 8.352493286132812, 260.6701354980469, 167.8903350830078]
1;000000338219.jpg;0.0;0.6960232257843018;[153.83645629882812, 137.8559112548828, 174.04159545898438, 174.56004333496094]
2;000000338219.jpg;0.0;0.6848883032798767;[117.65730285644531, 149.82228088378906, 129.87648010253906, 167.5138702392578]
3;000000338219.jpg;0.0;0.6835192441940308;[30.286712646484375, 144.83432006835938, 43.07405090332031, 185.22555541992188]
4;000000338219.jpg;0.0;0.6771944165229797;[102.72515869140625, 140.298828125, 118.10951232910156, 166.5623779296875]
5;000000338219.jpg;0.0;0.6152279376983643;[85.10600280761719, 144.62586975097656, 102.43632507324219, 168.5776824951172]
6;000000338219.jpg;0.0;0.4167289435863495;[64.21296691894531, 150.14895629882812, 76.92198181152344, 186.47250366210938]
7;000000338219.jpg;0.0;0.3471938669681549;[64.60775756835938, 150.70242309570312, 76.24923706054688, 177.76980590820312]
0;000000338304.jpg;0.0;0.8494697213172913;[190.44078063964844, 1.078125, 424.3118896484375, 438.8184814453125]
1;000000338304.jpg;0.0;0.7873099446296692;[149.8233642578125, 252.94720458984375, 213.81314086914062, 392.71661376953125]
2;000000338304.jpg;0.0;0.764460027217865;[200.85308837890625, 255.89724731445312, 248.64340209960938, 362.6820983886719]
3;000000338304.jpg;0.0;0.7248799800872803;[94.67398071289062, 284.6959228515625, 155.34075927734375, 459.78643798828125]
4;000000338304.jpg;0.0;0.7105216383934021;[248.65472412109375, 223.58795166015625, 318.71197509765625, 368.01544189453125]
5;000000338304.jpg;0.0;0.7085278034210205;[267.11090087890625, 218.2937774658203, 413.0802001953125, 466.26190185546875]
6;000000338304.jpg;0.0;0.6978543400764465;[0.2948455810546875, 352.3077392578125, 69.95243072509766, 601.4508666992188]
7;000000338304.jpg;0.0;0.6947536468505859;[229.6637420654297, 254.03466796875, 278.61468505859375, 358.45184326171875]
8;000000338304.jpg;0.0;0.5531662106513977;[0.6901092529296875, 300.76483154296875, 102.72715759277344, 522.1541137695312]
9;000000338304.jpg;0.0;0.47174376249313354;[47.80726623535156, 303.79730224609375, 125.23977661132812, 474.74957275390625]
0;000000338325.jpg;4.0;0.9585806131362915;[115.46453857421875, 140.6640625, 452.11456298828125, 304.5203552246094]
0;000000338532.jpg;0.0;0.2668142020702362;[326.30267333984375, 291.4998779296875, 332.198486328125, 301.1836242675781]
0;000000338624.jpg;0.0;0.9395623207092285;[222.06202697753906, 27.622879028320312, 299.5797119140625, 226.2157745361328]
1;000000338624.jpg;16.0;0.9049463272094727;[161.93191528320312, 153.1094970703125, 205.11300659179688, 234.002197265625]
2;000000338624.jpg;0.0;0.8258324861526489;[117.58274841308594, 79.94638061523438, 131.02374267578125, 119.80209350585938]
3;000000338624.jpg;0.0;0.7906743884086609;[100.29911804199219, 84.45584106445312, 114.61265563964844, 117.63809204101562]
0;000000338625.jpg;0.0;0.6510025262832642;[601.8795166015625, 190.45974731445312, 629.6033935546875, 258.7107238769531]
1;000000338625.jpg;0.0;0.48818591237068176;[114.44935607910156, 226.04071044921875, 128.4231414794922, 262.9781494140625]
2;000000338625.jpg;0.0;0.46250566840171814;[0.0, 233.33175659179688, 21.13269805908203, 271.4294128417969]
3;000000338625.jpg;0.0;0.2637884318828583;[403.3078308105469, 189.15872192382812, 421.2673645019531, 223.54904174804688]
4;000000338625.jpg;0.0;0.25595760345458984;[133.37261962890625, 225.40618896484375, 146.6021728515625, 249.57574462890625]
0;000000338901.jpg;16.0;0.7451153993606567;[240.26068115234375, 145.8074951171875, 478.0322265625, 298.7799072265625]
0;000000338905.jpg;0.0;0.907784640789032;[250.72975158691406, 231.7503662109375, 406.83380126953125, 359.77593994140625]
1;000000338905.jpg;0.0;0.896309494972229;[365.8973388671875, 223.5919647216797, 479.68603515625, 359.79302978515625]
2;000000338905.jpg;0.0;0.8557632565498352;[72.22563171386719, 203.78448486328125, 212.32928466796875, 359.1422424316406]
3;000000338905.jpg;0.0;0.796917200088501;[83.6881103515625, 163.27490234375, 168.9328155517578, 286.3900146484375]
4;000000338905.jpg;0.0;0.6812263131141663;[320.9112548828125, 187.11985778808594, 398.86810302734375, 295.29107666015625]
5;000000338905.jpg;0.0;0.6701346635818481;[183.62918090820312, 146.91354370117188, 237.34877014160156, 198.09161376953125]
6;000000338905.jpg;0.0;0.6268838047981262;[264.49639892578125, 154.37933349609375, 298.1882629394531, 227.1082763671875]
7;000000338905.jpg;0.0;0.49130210280418396;[262.7380065917969, 169.42807006835938, 338.18011474609375, 256.81427001953125]
8;000000338905.jpg;0.0;0.2631424069404602;[116.7301254272461, 143.0258331298828, 177.31082153320312, 202.732177734375]
0;000000339823.jpg;0.0;0.9480060935020447;[14.1412353515625, 189.253662109375, 354.858154296875, 627.6928100585938]
0;000000340451.jpg;0.0;0.8931050300598145;[238.6531524658203, 45.00396728515625, 393.99676513671875, 382.624755859375]
0;000000340697.jpg;72.0;0.41782188415527344;[2.080965042114258, 0.0, 499.00537109375, 325.8853759765625]
0;000000340894.jpg;63.0;0.953423798084259;[54.44603729248047, 54.30377197265625, 304.79107666015625, 377.24603271484375]
1;000000340894.jpg;0.0;0.7381060719490051;[0.12532806396484375, 129.58905029296875, 34.876609802246094, 230.22991943359375]
2;000000340894.jpg;0.0;0.5424913763999939;[329.88787841796875, 73.36175537109375, 425.96990966796875, 160.43362426757812]
0;000000341094.jpg;0.0;0.721889853477478;[310.204833984375, 171.56045532226562, 369.5758361816406, 210.08079528808594]
0;000000341196.jpg;0.0;0.8731021881103516;[182.3831787109375, 176.97027587890625, 238.4034423828125, 229.11572265625]
1;000000341196.jpg;0.0;0.7224304676055908;[426.31268310546875, 108.1613540649414, 449.71197509765625, 135.67453002929688]
2;000000341196.jpg;0.0;0.7165473103523254;[445.84014892578125, 96.47824096679688, 458.81475830078125, 121.67893981933594]
0;000000341469.jpg;0.0;0.9310852885246277;[194.30728149414062, 3.26287841796875, 413.3129577636719, 638.9796142578125]
1;000000341469.jpg;0.0;0.672666609287262;[415.42364501953125, 121.2689208984375, 456.59295654296875, 318.154541015625]
0;000000341681.jpg;0.0;0.9491757154464722;[209.7867431640625, 142.5740966796875, 424.6446533203125, 319.25201416015625]
0;000000341719.jpg;0.0;0.8458132743835449;[319.8460998535156, 255.95492553710938, 364.6706848144531, 376.8952331542969]
1;000000341719.jpg;0.0;0.7736958265304565;[373.239013671875, 256.84564208984375, 390.0916748046875, 315.30487060546875]
2;000000341719.jpg;0.0;0.7339622974395752;[355.9312744140625, 259.3024597167969, 372.33905029296875, 316.0148010253906]
3;000000341719.jpg;0.0;0.7199249863624573;[410.45086669921875, 256.5484313964844, 419.80401611328125, 284.0155944824219]
4;000000341719.jpg;0.0;0.7008390426635742;[401.03076171875, 255.796142578125, 412.468994140625, 284.8670654296875]
5;000000341719.jpg;0.0;0.4763016700744629;[521.772705078125, 305.255615234375, 564.64892578125, 411.0565185546875]
0;000000341828.jpg;0.0;0.9345442056655884;[1.8673255443572998, 16.965499877929688, 611.559326171875, 586.3869018554688]
0;000000341921.jpg;0.0;0.905646026134491;[286.4365234375, 244.52503967285156, 404.8978271484375, 388.02734375]
0;000000341973.jpg;0.0;0.9517467021942139;[228.3763427734375, 51.53226852416992, 499.6038818359375, 374.4363708496094]
1;000000341973.jpg;0.0;0.9129260182380676;[52.06513214111328, 130.27706909179688, 306.1246337890625, 374.6434326171875]
0;000000342006.jpg;8.0;0.7932612895965576;[172.65789794921875, 513.0747680664062, 272.2635498046875, 551.3519897460938]
1;000000342006.jpg;8.0;0.36173591017723083;[104.97708129882812, 472.9921875, 331.8012390136719, 521.8380126953125]
0;000000342128.jpg;0.0;0.9344826936721802;[120.06350708007812, 25.80120849609375, 399.9543762207031, 616.2406005859375]
1;000000342128.jpg;0.0;0.7206332683563232;[297.6549072265625, 91.10287475585938, 321.85540771484375, 158.84103393554688]
2;000000342128.jpg;0.0;0.7121968269348145;[338.4945068359375, 150.17031860351562, 373.4737548828125, 205.01242065429688]
3;000000342128.jpg;0.0;0.6509040594100952;[270.7178039550781, 91.06520080566406, 299.9555969238281, 156.30523681640625]
4;000000342128.jpg;0.0;0.6281459331512451;[44.908226013183594, 152.87442016601562, 93.03629302978516, 216.55099487304688]
5;000000342128.jpg;0.0;0.6060660481452942;[311.29315185546875, 149.25509643554688, 343.64874267578125, 201.83377075195312]
6;000000342128.jpg;0.0;0.44460034370422363;[284.8487548828125, 154.37136840820312, 306.090087890625, 203.86288452148438]
7;000000342128.jpg;0.0;0.4230424761772156;[0.12912559509277344, 158.73944091796875, 45.555633544921875, 267.9425964355469]
8;000000342128.jpg;0.0;0.32974761724472046;[338.2025146484375, 149.2406463623047, 373.5888671875, 230.5102996826172]
9;000000342128.jpg;0.0;0.31051671504974365;[25.536365509033203, 160.1853485107422, 46.73478317260742, 208.18577575683594]
10;000000342128.jpg;0.0;0.25352931022644043;[462.137451171875, 195.7984619140625, 487.769775390625, 278.8858337402344]
11;000000342128.jpg;0.0;0.2506675720214844;[33.87310028076172, 136.9906005859375, 52.57682800292969, 159.06146240234375]
0;000000342295.jpg;0.0;0.7519698143005371;[65.5889663696289, 160.09213256835938, 141.3831787109375, 317.3938293457031]
0;000000342367.jpg;0.0;0.9173303246498108;[188.9639434814453, 127.42459106445312, 343.69549560546875, 384.1221618652344]
1;000000342367.jpg;0.0;0.9149896502494812;[410.72979736328125, 276.9239501953125, 549.0938110351562, 426.39208984375]
2;000000342367.jpg;0.0;0.8759890794754028;[316.6080322265625, 330.859130859375, 467.3365478515625, 479.4638671875]
3;000000342367.jpg;63.0;0.8540152907371521;[293.00408935546875, 319.56060791015625, 369.19122314453125, 396.044189453125]
0;000000342397.jpg;0.0;0.926465630531311;[284.47698974609375, 136.70346069335938, 393.03155517578125, 317.8346252441406]
1;000000342397.jpg;0.0;0.7467690706253052;[453.717041015625, 231.62135314941406, 476.39501953125, 272.5408935546875]
2;000000342397.jpg;0.0;0.7443929314613342;[0.03476142883300781, 264.4935302734375, 9.52618408203125, 307.2615966796875]
3;000000342397.jpg;0.0;0.7177801132202148;[625.1464233398438, 193.24655151367188, 639.7219848632812, 231.94796752929688]
0;000000342971.jpg;0.0;0.9414636492729187;[32.37126159667969, 125.579833984375, 223.52127075195312, 639.1790161132812]
0;000000343076.jpg;15.0;0.941453218460083;[0.62060546875, 14.73052978515625, 450.10076904296875, 636.592529296875]
1;000000343076.jpg;63.0;0.34889790415763855;[22.849365234375, 96.04168701171875, 470.14031982421875, 568.8595581054688]
0;000000343149.jpg;0.0;0.9253925681114197;[425.0818176269531, 444.6027526855469, 479.6946105957031, 590.817138671875]
1;000000343149.jpg;0.0;0.8928413391113281;[50.2305908203125, 474.558837890625, 100.90303039550781, 623.0474853515625]
2;000000343149.jpg;0.0;0.8685467839241028;[0.07155227661132812, 486.3387756347656, 23.011085510253906, 619.2830810546875]
3;000000343149.jpg;0.0;0.8667661547660828;[261.6261291503906, 466.1050720214844, 302.6023254394531, 564.9559326171875]
0;000000343218.jpg;0.0;0.9385691285133362;[242.09249877929688, 106.7117919921875, 386.2791442871094, 386.3033447265625]
1;000000343218.jpg;0.0;0.8880999684333801;[396.41650390625, 99.6601791381836, 442.7486572265625, 240.49111938476562]
0;000000343453.jpg;0.0;0.9448567032814026;[252.5225372314453, 58.756103515625, 435.86334228515625, 479.262939453125]
0;000000343496.jpg;11.0;0.9257096648216248;[162.416748046875, 77.45188903808594, 204.26898193359375, 123.47865295410156]
1;000000343496.jpg;0.0;0.8420929312705994;[58.755821228027344, 202.67242431640625, 113.11945343017578, 319.9793701171875]
0;000000343524.jpg;0.0;0.9328346848487854;[96.69488525390625, 34.233001708984375, 269.6927490234375, 400.2355651855469]
0;000000343561.jpg;0.0;0.9467555284500122;[442.3587951660156, 161.1195831298828, 638.1649169921875, 424.21014404296875]
1;000000343561.jpg;0.0;0.8970301747322083;[200.47991943359375, 134.50360107421875, 335.7752685546875, 369.31268310546875]
2;000000343561.jpg;0.0;0.88023841381073;[0.05394744873046875, 91.36015319824219, 45.80364990234375, 223.2103729248047]
3;000000343561.jpg;0.0;0.7923422455787659;[12.38531494140625, 142.44717407226562, 160.55712890625, 331.072265625]
4;000000343561.jpg;0.0;0.7842175364494324;[589.1373291015625, 79.20062255859375, 639.7137451171875, 223.39529418945312]
5;000000343561.jpg;0.0;0.7295457124710083;[96.31645202636719, 0.1658477783203125, 157.40411376953125, 120.3770751953125]
6;000000343561.jpg;0.0;0.6979587078094482;[476.80572509765625, 91.20864868164062, 548.9813842773438, 185.66177368164062]
7;000000343561.jpg;0.0;0.6968485116958618;[114.49845886230469, 88.61116790771484, 205.4188995361328, 279.0024719238281]
8;000000343561.jpg;0.0;0.628337562084198;[249.8693389892578, 82.45718383789062, 318.48809814453125, 173.30319213867188]
9;000000343561.jpg;0.0;0.6203869581222534;[427.42840576171875, 72.0772933959961, 487.20623779296875, 177.60690307617188]
10;000000343561.jpg;0.0;0.6152674555778503;[370.5462341308594, 95.9134521484375, 462.1534729003906, 294.570068359375]
11;000000343561.jpg;0.0;0.5757843852043152;[312.9166259765625, 104.02737426757812, 387.3173828125, 269.6677551269531]
12;000000343561.jpg;0.0;0.5350064635276794;[18.556838989257812, 26.187744140625, 59.089088439941406, 135.81878662109375]
13;000000343561.jpg;0.0;0.5186471343040466;[519.014892578125, 71.92391967773438, 572.873046875, 203.39508056640625]
14;000000343561.jpg;0.0;0.4979984760284424;[349.9427490234375, 59.3902587890625, 410.646240234375, 125.59512329101562]
15;000000343561.jpg;0.0;0.3681557774543762;[580.07568359375, 51.76460266113281, 635.3306884765625, 160.91111755371094]
16;000000343561.jpg;0.0;0.36325183510780334;[213.69239807128906, 0.31108856201171875, 250.51792907714844, 102.33940887451172]
17;000000343561.jpg;0.0;0.35589706897735596;[156.5026092529297, 0.0, 193.1124725341797, 62.16307830810547]
18;000000343561.jpg;0.0;0.34709426760673523;[159.54525756835938, 41.12443161010742, 206.63449096679688, 115.73832702636719]
19;000000343561.jpg;0.0;0.3396710157394409;[206.72047424316406, 39.61042785644531, 239.70481872558594, 156.28611755371094]
20;000000343561.jpg;0.0;0.3088228702545166;[45.01893997192383, 38.01176071166992, 85.07167053222656, 131.95021057128906]
21;000000343561.jpg;0.0;0.29877153038978577;[556.0294189453125, 52.14964294433594, 593.8570556640625, 174.60922241210938]
22;000000343561.jpg;0.0;0.290646493434906;[167.05343627929688, 31.33333969116211, 211.87045288085938, 144.42178344726562]
0;000000343706.jpg;0.0;0.8795794248580933;[5.7952880859375, 1.266510009765625, 636.5362548828125, 486.5972900390625]
0;000000343803.jpg;0.0;0.9603121280670166;[16.593536376953125, 132.85816955566406, 336.5128479003906, 609.891357421875]
0;000000343937.jpg;0.0;0.927606999874115;[272.3678283691406, 22.867034912109375, 412.7724304199219, 412.1290283203125]
0;000000343976.jpg;11.0;0.46877068281173706;[424.648681640625, 293.54296875, 440.2154846191406, 311.99444580078125]
0;000000344029.jpg;0.0;0.5718256831169128;[212.38986206054688, 244.0086669921875, 231.29904174804688, 265.6430969238281]
1;000000344029.jpg;0.0;0.5005910396575928;[186.34005737304688, 241.65118408203125, 206.19601440429688, 263.5096740722656]
2;000000344029.jpg;0.0;0.3690776526927948;[235.0804443359375, 246.72695922851562, 251.53060913085938, 267.7402648925781]
3;000000344029.jpg;0.0;0.2732265591621399;[182.28903198242188, 236.20016479492188, 195.43585205078125, 258.1937255859375]
0;000000344100.jpg;63.0;0.8895655870437622;[0.42343902587890625, 0.8176116943359375, 76.9952163696289, 106.830078125]
0;000000344268.jpg;0.0;0.9371564984321594;[116.92120361328125, 70.38429260253906, 434.94854736328125, 511.05126953125]
0;000000345027.jpg;8.0;0.6350257396697998;[224.37005615234375, 280.22613525390625, 294.90557861328125, 300.70892333984375]
1;000000345027.jpg;0.0;0.3893813490867615;[584.385009765625, 263.51239013671875, 590.4578857421875, 285.61810302734375]
2;000000345027.jpg;0.0;0.3757178783416748;[371.2115478515625, 267.17803955078125, 377.7591552734375, 283.4056396484375]
3;000000345027.jpg;8.0;0.37425050139427185;[281.6068115234375, 274.93304443359375, 327.6292724609375, 290.24920654296875]
4;000000345027.jpg;0.0;0.3251960873603821;[458.5755920410156, 268.0194091796875, 464.4991149902344, 279.30712890625]
5;000000345027.jpg;0.0;0.32179269194602966;[494.8419494628906, 272.310546875, 502.8365783691406, 290.1885986328125]
0;000000345252.jpg;0.0;0.9577553272247314;[207.06849670410156, 27.61798095703125, 599.0142822265625, 475.107666015625]
0;000000345356.jpg;0.0;0.9599806070327759;[0.34503173828125, 105.18714904785156, 269.0429382324219, 457.2076416015625]
