;nazwa zdjecia;klasy;bbox'y
0;000000269121.jpg;0;[148.13, 30.2, 209.98, 565.22]
0;000000269314.jpg;15;[285.79, 173.85, 95.63, 93.23]
0;000000269316.jpg;0;[32.65, 136.25, 189.05, 270.62]
0;000000269316.jpg;0;[395.86, 147.12, 215.14, 250.56]
0;000000269316.jpg;0;[204.86, 139.46, 178.9, 269.3]
0;000000269316.jpg;0;[498.37, 180.26, 94.47, 210.15]
0;000000269632.jpg;0;[38.75, 223.5, 23.45, 79.76]
0;000000270122.jpg;0;[304.47, 179.92, 35.63, 48.17]
0;000000270297.jpg;0;[181.48, 214.61, 15.51, 34.47]
0;000000270474.jpg;0;[190.03, 11.82, 137.67, 358.96]
0;000000270677.jpg;0;[184.09, 90.61, 268.94, 547.95]
0;000000270705.jpg;14;[133.51, 24.77, 232.6, 538.15]
0;000000270883.jpg;0;[65.35, 96.26, 481.32, 219.02]
0;000000270908.jpg;0;[31.58, 30.03, 335.28, 176.71]
0;000000271116.jpg;0;[349.58, 177.07, 22.59, 29.29]
0;000000271116.jpg;0;[444.99, 177.95, 25.36, 49.78]
0;000000271116.jpg;0;[363.96, 186.87, 16.59, 14.56]
0;000000271116.jpg;0;[272.65, 153.48, 76.71, 67.17]
0;000000271116.jpg;0;[347.17, 186.1, 14.25, 14.85]
0;000000271116.jpg;0;[236.48, 164.59, 25.78, 33.13]
0;000000271116.jpg;0;[284.61, 168.74, 18.38, 19.67]
0;000000271116.jpg;0;[253.61, 173.88, 19.53, 23.29]
0;000000271116.jpg;0;[376.36, 167.5, 35.29, 45.12]
0;000000271116.jpg;0;[381.18, 153.66, 74.45, 70.24]
0;000000271116.jpg;0;[0.0, 0.0, 338.63, 424.0]
0;000000271116.jpg;0;[335.19, 44.88, 304.81, 377.21]
0;000000271116.jpg;0;[33.46, 80.03, 64.99, 20.17]
0;000000271402.jpg;0;[24.45, 63.04, 166.83, 512.0]
0;000000271402.jpg;0;[129.64, 95.58, 282.35, 469.94]
0;000000271471.jpg;0;[329.68, 1.45, 295.93, 178.33]
0;000000271471.jpg;0;[102.18, 1.45, 387.51, 243.88]
0;000000271728.jpg;63;[424.13, 177.77, 119.41, 82.15]
0;000000271728.jpg;15;[114.11, 210.28, 142.64, 83.74]
0;000000271997.jpg;0;[1.15, 3.87, 484.45, 626.8]
0;000000272049.jpg;4;[0.0, 39.19, 199.84, 71.36]
0;000000272136.jpg;0;[89.78, 248.55, 19.57, 25.1]
0;000000272136.jpg;4;[2.88, 51.82, 637.12, 370.42]
0;000000272148.jpg;0;[111.82, 208.34, 8.77, 4.96]
0;000000272148.jpg;0;[146.44, 214.07, 6.09, 10.35]
0;000000272148.jpg;0;[145.44, 224.91, 19.28, 12.93]
0;000000272148.jpg;0;[278.67, 262.33, 17.61, 17.42]
0;000000272148.jpg;0;[199.36, 250.43, 12.94, 13.84]
0;000000272148.jpg;0;[553.64, 159.68, 1.26, 7.57]
0;000000272148.jpg;0;[120.37, 176.71, 6.33, 4.16]
0;000000272148.jpg;0;[537.75, 154.3, 5.12, 8.6]
0;000000272148.jpg;0;[125.1, 184.3, 16.46, 6.21]
0;000000272148.jpg;0;[140, 141, 483, 49]
0;000000272148.jpg;0;[285.57, 183.33, 2.85, 4.93]
0;000000272148.jpg;0;[247.92, 169.61, 5.65, 2.11]
0;000000272148.jpg;0;[258.53, 324.54, 48.73, 16.25]
0;000000272566.jpg;0;[339.34, 125.74, 57.54, 138.81]
0;000000272566.jpg;0;[206.74, 90.27, 173.65, 218.46]
0;000000273132.jpg;0;[122.88, 188.26, 381.52, 435.81]
0;000000273198.jpg;0;[0.0, 0.0, 102.72, 205.89]
0;000000273232.jpg;16;[359.98, 278.54, 102.71, 84.56]
0;000000273232.jpg;0;[435.98, 224.78, 4.29, 5.7]
0;000000273232.jpg;0;[19.84, 224.5, 8.94, 9.5]
0;000000273232.jpg;0;[178.04, 174.69, 142.62, 204.84]
0;000000273420.jpg;0;[169.89, 107.72, 100.67, 198.65]
0;000000273493.jpg;0;[68.84, 118.98, 53.14, 124.97]
0;000000273493.jpg;0;[365.99, 157.67, 24.26, 46.35]
0;000000273617.jpg;11;[129.43, 165.32, 35.36, 38.55]
0;000000273642.jpg;16;[8.06, 6.05, 366.94, 493.95]
0;000000273711.jpg;0;[527.38, 43.64, 110.96, 430.13]
0;000000273711.jpg;0;[549.22, 0.0, 90.78, 70.24]
0;000000273712.jpg;72;[1.44, 80.54, 313.53, 519.19]
0;000000273715.jpg;0;[257.07, 159.56, 57.96, 117.61]
0;000000273715.jpg;0;[59.51, 179.38, 19.28, 34.36]
0;000000273715.jpg;0;[438.23, 153.88, 61.77, 147.2]
0;000000273715.jpg;0;[164.43, 174.89, 37.35, 97.62]
0;000000273760.jpg;0;[126.56, 34.52, 176.9, 510.56]
0;000000274066.jpg;0;[406.2, 109.67, 116.01, 117.34]
0;000000274066.jpg;0;[262.45, 154.41, 183.97, 165.43]
0;000000274066.jpg;0;[373.76, 185.08, 28.97, 25.23]
0;000000274066.jpg;0;[171.66, 87.71, 156.78, 193.49]
0;000000274066.jpg;0;[415.3, 45.82, 89.69, 87.74]
0;000000274219.jpg;0;[2.88, 5.75, 461.12, 624.18]
0;000000274272.jpg;0;[435.45, 293.1, 50.44, 127.77]
0;000000274272.jpg;0;[404.02, 349.54, 41.99, 94.17]
0;000000274272.jpg;0;[151.58, 421.56, 22.45, 15.42]
0;000000274272.jpg;0;[251.44, 349.69, 87.77, 57.74]
0;000000274411.jpg;0;[148.47, 141.98, 116.76, 396.4]
0;000000274460.jpg;0;[33.36, 290.05, 102.41, 119.96]
0;000000274460.jpg;0;[131.3, 290.71, 87.54, 117.3]
0;000000274460.jpg;0;[450.24, 280.96, 55.26, 95.17]
0;000000274460.jpg;0;[323.7, 249.83, 71.95, 102.38]
0;000000274460.jpg;0;[511.12, 212.3, 44.14, 105.84]
0;000000274460.jpg;0;[260.33, 169.63, 56.88, 156.9]
0;000000274460.jpg;0;[7.53, 197.21, 37.16, 94.35]
0;000000274460.jpg;0;[309.88, 188.21, 49.86, 131.17]
0;000000274460.jpg;0;[438.43, 184.62, 57.29, 147.87]
0;000000274460.jpg;0;[353.63, 190.29, 36.37, 90.72]
0;000000274460.jpg;0;[340.11, 271.77, 50.35, 106.47]
0;000000274460.jpg;0;[154.17, 174.47, 52.1, 140.35]
0;000000274460.jpg;0;[204.97, 179.81, 66.64, 150.11]
0;000000274708.jpg;0;[96.77, 165.31, 40.33, 102.0]
0;000000274708.jpg;0;[338.04, 199.23, 13.87, 28.32]
0;000000274708.jpg;0;[240.41, 190.59, 21.33, 26.27]
0;000000274708.jpg;0;[254.35, 193.04, 21.63, 26.25]
0;000000274708.jpg;0;[298.4, 210.98, 30.44, 54.93]
0;000000274708.jpg;0;[355.88, 235.11, 18.31, 21.83]
0;000000275058.jpg;0;[205.6, 148.94, 71.02, 134.21]
0;000000275198.jpg;0;[452.32, 175.87, 49.65, 75.55]
0;000000275198.jpg;0;[298.99, 114.87, 124.46, 135.78]
0;000000275198.jpg;0;[203.93, 181.14, 92.95, 104.05]
0;000000275198.jpg;0;[486.56, 257.95, 153.44, 205.17]
0;000000275198.jpg;0;[0.0, 44.32, 184.77, 435.68]
0;000000275392.jpg;0;[139.25, 91.49, 200.09, 373.94]
0;000000275749.jpg;0;[158.47, 72.94, 46.22, 50.61]
0;000000275749.jpg;0;[60.67, 96.91, 92.7, 142.42]
0;000000275749.jpg;0;[269.8, 192.77, 58.93, 146.23]
0;000000275749.jpg;0;[311.98, 125.39, 87.9, 226.69]
0;000000275749.jpg;0;[124.72, 93.54, 96.91, 202.25]
0;000000275749.jpg;63;[0.0, 342.13, 74.16, 28.66]
0;000000275749.jpg;0;[166.85, 95.22, 60.68, 143.26]
0;000000275791.jpg;8;[334.72, 263.67, 143.71, 103.83]
0;000000275791.jpg;8;[0.0, 354.07, 179.44, 68.13]
0;000000275791.jpg;8;[150.08, 294.36, 236.76, 126.83]
0;000000275791.jpg;8;[561.51, 209.85, 78.49, 41.6]
0;000000275791.jpg;8;[463.7, 227.29, 139.08, 83.95]
0;000000275791.jpg;8;[489.23, 247.58, 150.77, 67.98]
0;000000275791.jpg;8;[513.36, 325.29, 126.64, 96.91]
0;000000276018.jpg;0;[0.0, 0.0, 130.88, 640.0]
0;000000276018.jpg;0;[23.31, 251.96, 180.36, 388.04]
0;000000276018.jpg;77;[298.42, 27.02, 48.38, 71.92]
0;000000276018.jpg;0;[256.0, 17.26, 122.25, 240.18]
0;000000276018.jpg;0;[120.78, 34.73, 163.38, 171.11]
0;000000276018.jpg;0;[147.55, 22.12, 121.36, 256.7]
0;000000276018.jpg;0;[142.56, 254.04, 116.24, 381.07]
0;000000276018.jpg;77;[48.25, 372.79, 95.1, 162.5]
0;000000276018.jpg;0;[109.0, 190.23, 110.19, 83.14]
0;000000276018.jpg;0;[153.96, 125.1, 262.04, 426.91]
0;000000276018.jpg;0;[377.0, 17.31, 39.0, 147.35]
0;000000276018.jpg;0;[66.16, 115.06, 70.47, 165.39]
0;000000276024.jpg;0;[235.54, 205.4, 47.97, 115.31]
0;000000276024.jpg;0;[483.65, 203.31, 70.0, 80.54]
0;000000276055.jpg;0;[78.37, 23.6, 347.19, 346.34]
0;000000276285.jpg;0;[79.28, 2.16, 311.35, 138.38]
0;000000276434.jpg;0;[364.89, 1.11, 275.11, 237.34]
0;000000276434.jpg;0;[351.2, 0.96, 288.8, 360.79]
0;000000276707.jpg;0;[620.67, 410.84, 18.92, 67.45]
0;000000276707.jpg;0;[400.16, 402.02, 10.22, 57.31]
0;000000276707.jpg;0;[466.3, 389.98, 19.66, 56.53]
0;000000276804.jpg;0;[296.9, 367.96, 18.75, 47.67]
0;000000276804.jpg;0;[219.8, 474.31, 46.01, 111.34]
0;000000276804.jpg;0;[283.03, 473.36, 56.42, 138.07]
0;000000276804.jpg;0;[281.48, 520.09, 24.28, 79.07]
0;000000276804.jpg;0;[151.42, 379.55, 36.37, 80.49]
0;000000276921.jpg;77;[40.24, 199.16, 202.79, 325.03]
0;000000276921.jpg;77;[199.91, 226.8, 172.58, 379.69]
0;000000277005.jpg;0;[608.14, 278.9, 15.67, 48.31]
0;000000277005.jpg;0;[132.47, 266.95, 24.65, 66.4]
0;000000277005.jpg;0;[82.73, 270.58, 8.48, 14.14]
0;000000277005.jpg;0;[89.06, 262.77, 11.11, 56.6]
0;000000277005.jpg;0;[107, 252, 300, 78]
0;000000277005.jpg;0;[625.1, 274.07, 14.9, 51.84]
0;000000277005.jpg;0;[96.54, 259.39, 35.66, 95.86]
0;000000277005.jpg;0;[224.11, 272.16, 23.53, 85.55]
0;000000277005.jpg;0;[175.88, 272.91, 21.54, 80.56]
0;000000277005.jpg;0;[284.29, 271.62, 12.38, 51.66]
0;000000277005.jpg;0;[595.89, 276.47, 11.69, 48.35]
0;000000277005.jpg;0;[146.89, 270.59, 27.46, 61.17]
0;000000277005.jpg;0;[43.37, 273.25, 58.34, 86.48]
0;000000277005.jpg;0;[185.66, 258.1, 46.01, 128.23]
0;000000277020.jpg;0;[346.88, 129.12, 119.01, 146.18]
0;000000277020.jpg;0;[187.18, 79.61, 157.18, 275.84]
0;000000277020.jpg;0;[0.0, 8.9, 248.36, 351.1]
0;000000277020.jpg;0;[445.92, 1.82, 194.08, 355.2]
0;000000277051.jpg;14;[254.91, 173.01, 183.13, 153.68]
0;000000277051.jpg;14;[65.2, 193.76, 309.46, 168.04]
0;000000277051.jpg;14;[500.78, 99.53, 85.75, 50.76]
0;000000277051.jpg;14;[500.22, 99.43, 86.1, 49.66]
0;000000277584.jpg;15;[255.52, 143.28, 210.0, 246.2]
0;000000278463.jpg;63;[216.12, 223.43, 151.88, 154.95]
0;000000278463.jpg;15;[124.83, 239.37, 100.75, 96.65]
0;000000278705.jpg;0;[93.95, 115.2, 101.89, 174.19]
0;000000278705.jpg;0;[360.62, 117.73, 150.51, 217.81]
0;000000278749.jpg;0;[42.09, 97.53, 43.6, 118.77]
0;000000278749.jpg;0;[327.03, 122.09, 62.33, 184.65]
0;000000278749.jpg;0;[238.26, 114.56, 5.22, 15.56]
0;000000278749.jpg;0;[468.27, 138.45, 31.73, 30.29]
0;000000278749.jpg;0;[228.26, 108.84, 5.2, 22.51]
0;000000278749.jpg;0;[242.42, 108.27, 12.27, 32.61]
0;000000278749.jpg;0;[458.87, 94.72, 21.38, 74.01]
0;000000278749.jpg;0;[221.55, 109.47, 8.93, 24.39]
0;000000278749.jpg;0;[204.86, 105.38, 17.4, 40.54]
0;000000278749.jpg;0;[232.11, 107.49, 10.36, 36.49]
0;000000278749.jpg;0;[256.94, 107.94, 6.81, 17.03]
0;000000278749.jpg;0;[114.38, 98.38, 31.66, 91.82]
0;000000278848.jpg;0;[83.0, 381.67, 107.29, 258.06]
0;000000278848.jpg;0;[168.99, 360.6, 69.36, 272.79]
0;000000278848.jpg;0;[357.23, 393.36, 81.95, 212.11]
0;000000278848.jpg;0;[297.71, 428.58, 63.28, 188.41]
0;000000278973.jpg;0;[81.37, 101.47, 195.29, 192.42]
0;000000279145.jpg;15;[103.8, 322.97, 102.7, 145.35]
0;000000279278.jpg;0;[157.49, 1.45, 132.37, 288.9]
0;000000279278.jpg;0;[344.69, 0.0, 136.17, 321.43]
0;000000279278.jpg;0;[235.75, 1.45, 78.67, 244.48]
0;000000279278.jpg;0;[90.02, 0.0, 46.08, 80.5]
0;000000279278.jpg;0;[140.12, 12.57, 45.11, 190.99]
0;000000279278.jpg;0;[564.58, 17.19, 75.42, 405.76]
0;000000279278.jpg;0;[288.1, 0.45, 61.75, 182.44]
0;000000279278.jpg;16;[506.13, 157.73, 72.8, 81.47]
0;000000279541.jpg;0;[110.38, 0.0, 145.82, 124.61]
0;000000279730.jpg;0;[410.84, 101.2, 89.16, 142.71]
0;000000279730.jpg;0;[0.0, 0.95, 97.35, 141.68]
0;000000279730.jpg;0;[196.34, 206.72, 175.58, 121.96]
0;000000279774.jpg;0;[44.94, 153.93, 211.24, 338.2]
0;000000279774.jpg;0;[192.77, 63.52, 38.87, 93.82]
0;000000279774.jpg;0;[190.8, 63.91, 9.9, 34.8]
0;000000279774.jpg;0;[265.14, 81.27, 41.99, 43.68]
0;000000279774.jpg;0;[82.35, 79.76, 30.54, 76.59]
0;000000279774.jpg;0;[257.83, 85.65, 32.39, 37.7]
0;000000279927.jpg;0;[404.14, 356.03, 15.95, 24.55]
0;000000279927.jpg;0;[433.54, 284.32, 12.15, 26.71]
0;000000279927.jpg;0;[55.97, 218.47, 33.66, 114.64]
0;000000279927.jpg;0;[73.89, 201.86, 53.28, 152.5]
0;000000279927.jpg;0;[399.95, 248.03, 5.67, 7.32]
0;000000279927.jpg;0;[588.72, 291.02, 14.89, 21.82]
0;000000279927.jpg;0;[158.59, 216.16, 42.57, 131.85]
0;000000279927.jpg;0;[527.66, 310.19, 16.43, 22.38]
0;000000279927.jpg;0;[122.48, 216.23, 41.07, 144.83]
0;000000279927.jpg;0;[476.7, 285.69, 8.88, 21.98]
0;000000279927.jpg;0;[189.71, 236.82, 68.4, 141.99]
0;000000279927.jpg;0;[438.33, 324.75, 16.64, 17.78]
0;000000279927.jpg;0;[313.03, 256.79, 9.51, 10.74]
0;000000279927.jpg;0;[1, 26, 638, 354]
0;000000280710.jpg;0;[601.21, 289.56, 33.33, 78.28]
0;000000280710.jpg;0;[264.35, 287.78, 23.24, 65.07]
0;000000280710.jpg;0;[335.9, 284.63, 29.12, 74.34]
0;000000280710.jpg;0;[11.56, 271.08, 85.11, 208.92]
0;000000280710.jpg;0;[27.65, 289.9, 7.9, 22.95]
0;000000280710.jpg;0;[47.5, 278.31, 11.65, 32.16]
0;000000280710.jpg;0;[440.91, 289.88, 24.15, 23.35]
0;000000280710.jpg;0;[514.5, 272.65, 68.24, 168.83]
0;000000280710.jpg;0;[273.99, 294.18, 70.04, 180.26]
0;000000280710.jpg;0;[160.0, 278.09, 91.97, 197.05]
0;000000280710.jpg;0;[302.84, 289.03, 9.78, 7.07]
0;000000280779.jpg;0;[331.0, 141.67, 105.83, 301.72]
0;000000280891.jpg;0;[254.28, 14.16, 133.98, 132.56]
0;000000280891.jpg;0;[23.13, 0.0, 223.93, 403.35]
0;000000280891.jpg;0;[118.31, 95.5, 305.03, 413.36]
0;000000280891.jpg;0;[1.44, 109.3, 48.9, 225.8]
0;000000280918.jpg;0;[0.0, 8.41, 264.57, 471.59]
0;000000280918.jpg;0;[83.06, 38.41, 288.24, 441.55]
0;000000280918.jpg;72;[97.34, 0.95, 222.55, 95.78]
0;000000280930.jpg;0;[255.96, 1.91, 273.14, 418.31]
0;000000280930.jpg;72;[488.03, 126.73, 151.97, 291.29]
0;000000281032.jpg;0;[210.63, 52.77, 351.36, 369.55]
0;000000281409.jpg;0;[554.4, 0.0, 84.15, 71.82]
0;000000281409.jpg;0;[79.16, 228.15, 194.1, 177.03]
0;000000281409.jpg;0;[332.0, 113.23, 253.33, 295.54]
0;000000281409.jpg;0;[392.71, 0.0, 75.73, 35.41]
0;000000281409.jpg;0;[4.6, 0.0, 57.65, 85.56]
0;000000281409.jpg;0;[50.86, 0.96, 61.41, 67.17]
0;000000281409.jpg;0;[134.55, 0.0, 90.75, 94.99]
0;000000281409.jpg;0;[479.78, 0.0, 79.64, 71.01]
0;000000281409.jpg;0;[9.96, 162.28, 129.44, 241.08]
0;000000281409.jpg;0;[318.14, 1.59, 64.47, 75.04]
0;000000281409.jpg;0;[380.68, 4.39, 87.87, 69.51]
0;000000281409.jpg;0;[296.31, 0.66, 94.19, 54.95]
0;000000281414.jpg;0;[64.14, 107.92, 252.35, 472.32]
0;000000281687.jpg;0;[291.31, 133.61, 142.46, 241.39]
0;000000281687.jpg;0;[199.06, 211.66, 34.09, 163.03]
0;000000281687.jpg;0;[257.82, 223.3, 31.29, 40.75]
0;000000281687.jpg;0;[229.76, 245.46, 12.03, 51.18]
0;000000281687.jpg;0;[79.31, 227.14, 33.55, 121.37]
0;000000281687.jpg;0;[361.2, 161.03, 132.51, 213.97]
0;000000281687.jpg;0;[3.37, 124.72, 143.26, 244.38]
0;000000281687.jpg;0;[134.39, 246.47, 16.3, 46.72]
0;000000281687.jpg;0;[239.7, 245.71, 18.43, 41.25]
0;000000281687.jpg;0;[103.03, 247.81, 19.71, 46.21]
0;000000281693.jpg;4;[557.38, 254.88, 82.62, 80.65]
0;000000281693.jpg;4;[0.0, 136.28, 164.12, 172.59]
0;000000281693.jpg;4;[60.79, 58.46, 544.06, 235.82]
0;000000281693.jpg;4;[580.18, 135.3, 59.17, 71.86]
0;000000281754.jpg;0;[50.34, 20.13, 184.09, 568.09]
0;000000281754.jpg;0;[144.61, 187.83, 154.63, 432.39]
0;000000281759.jpg;0;[299.52, 143.98, 77.31, 271.6]
0;000000281759.jpg;0;[381.9, 139.13, 84.44, 279.23]
0;000000281759.jpg;0;[206.27, 131.81, 78.08, 274.71]
0;000000281759.jpg;0;[95.96, 97.87, 103.63, 305.14]
0;000000281759.jpg;0;[213.0, 190.38, 14.36, 84.03]
0;000000281759.jpg;0;[458.67, 139.2, 73.88, 283.07]
0;000000281929.jpg;0;[256.58, 62.84, 170.18, 414.98]
0;000000282037.jpg;0;[599.42, 52.45, 5.2, 9.57]
0;000000282037.jpg;0;[414.05, 131.12, 24.88, 44.09]
0;000000282037.jpg;0;[463.96, 132.56, 17.47, 43.67]
0;000000282037.jpg;0;[519.81, 82.16, 7.18, 18.58]
0;000000282037.jpg;0;[600.45, 126.45, 16.62, 54.43]
0;000000282037.jpg;0;[126.69, 87.92, 68.92, 125.68]
0;000000282037.jpg;0;[501.2, 122.74, 6.84, 10.54]
0;000000282037.jpg;0;[486.71, 124.27, 10.04, 8.76]
0;000000282037.jpg;0;[89.27, 134.78, 10.72, 25.5]
0;000000282037.jpg;0;[56, 11, 583, 154]
0;000000282037.jpg;0;[74.33, 131.14, 10.53, 29.27]
0;000000282037.jpg;0;[82.07, 133.93, 9.51, 26.3]
0;000000282037.jpg;0;[424.67, 194.6, 215.33, 254.4]
0;000000282037.jpg;0;[523.23, 120.75, 10.66, 12.11]
0;000000282296.jpg;72;[86.49, 54.05, 269.55, 494.42]
0;000000282298.jpg;0;[1, 253, 638, 226]
0;000000282298.jpg;0;[41.95, 268.27, 30.99, 57.46]
0;000000282298.jpg;0;[252.91, 272.39, 53.58, 169.4]
0;000000282298.jpg;0;[302.01, 271.34, 26.79, 71.26]
0;000000282298.jpg;0;[404.16, 278.23, 27.74, 71.19]
0;000000282298.jpg;0;[354.74, 273.8, 21.93, 125.28]
0;000000282298.jpg;0;[363.08, 267.5, 68.9, 199.6]
0;000000282298.jpg;0;[98.59, 272.28, 52.68, 162.42]
0;000000282298.jpg;0;[217.26, 263.0, 45.33, 146.28]
0;000000282298.jpg;0;[449.91, 273.19, 45.2, 119.31]
0;000000282298.jpg;0;[1.0, 268.76, 62.22, 155.1]
0;000000282298.jpg;0;[342.3, 266.38, 21.57, 93.54]
0;000000282298.jpg;0;[525.3, 277.21, 46.39, 136.8]
0;000000282298.jpg;0;[178.74, 259.92, 59.78, 218.7]
0;000000283038.jpg;11;[114.29, 12.0, 224.8, 244.37]
0;000000283268.jpg;0;[313.52, 0.48, 228.89, 391.42]
0;000000283268.jpg;0;[0.0, 235.09, 436.6, 187.11]
0;000000283318.jpg;0;[368.57, 263.58, 10.33, 23.63]
0;000000283318.jpg;0;[594.56, 266.55, 5.32, 19.36]
0;000000283318.jpg;0;[601.6, 265.02, 6.84, 19.31]
0;000000283412.jpg;16;[1.73, 2.44, 439.07, 415.69]
0;000000283520.jpg;0;[328.36, 126.36, 136.89, 254.65]
0;000000283520.jpg;0;[171.4, 130.31, 70.17, 237.55]
0;000000283785.jpg;77;[445.37, 239.87, 52.26, 69.21]
0;000000283785.jpg;77;[376.94, 220.89, 30.56, 30.41]
0;000000283785.jpg;0;[464.52, 157.36, 30.62, 53.71]
0;000000283785.jpg;77;[336.75, 213.83, 37.0, 50.85]
0;000000283785.jpg;0;[381.8, 188.82, 15.74, 26.46]
0;000000283785.jpg;0;[382.07, 137.68, 38.93, 57.15]
0;000000283785.jpg;77;[209.99, 265.89, 23.28, 25.71]
0;000000283785.jpg;0;[426.88, 189.71, 14.87, 21.5]
0;000000283785.jpg;0;[327.6, 200.32, 20.38, 27.84]
0;000000283785.jpg;0;[381.67, 201.57, 40.54, 128.93]
0;000000283785.jpg;77;[47.64, 204.77, 42.0, 34.99]
0;000000283785.jpg;0;[205.11, 231.67, 26.12, 38.96]
0;000000283785.jpg;0;[162.36, 83.65, 73.38, 247.35]
0;000000283785.jpg;0;[6.51, 147.2, 101.41, 183.86]
0;000000283785.jpg;0;[277.6, 196.13, 28.32, 91.3]
0;000000283785.jpg;0;[393.29, 175.3, 26.44, 26.44]
0;000000283785.jpg;0;[50, 146, 449, 165]
0;000000283785.jpg;77;[249.46, 234.77, 42.89, 29.93]
0;000000283785.jpg;0;[407.75, 294.05, 92.25, 38.01]
0;000000283785.jpg;0;[339.36, 189.49, 44.23, 128.86]
0;000000284279.jpg;14;[347.94, 160.76, 235.63, 240.03]
0;000000284445.jpg;0;[438.27, 330.26, 30.74, 86.77]
0;000000284445.jpg;0;[112, 322, 335, 94]
0;000000284445.jpg;0;[284.0, 336.25, 24.24, 55.21]
0;000000284445.jpg;0;[271.48, 341.49, 16.88, 38.1]
0;000000284445.jpg;0;[543.17, 329.88, 54.75, 182.8]
0;000000284445.jpg;0;[464.05, 328.81, 19.81, 28.41]
0;000000284445.jpg;0;[603.74, 320.09, 36.17, 250.4]
0;000000284445.jpg;0;[387.83, 315.82, 39.28, 91.49]
0;000000284445.jpg;0;[351.58, 314.98, 66.08, 213.77]
0;000000284445.jpg;0;[286.44, 327.32, 68.97, 201.88]
0;000000284445.jpg;0;[582.8, 321.21, 38.85, 127.66]
0;000000284445.jpg;0;[459.91, 317.05, 68.43, 202.1]
0;000000284445.jpg;0;[166.43, 306.93, 134.52, 287.07]
0;000000284445.jpg;0;[515.98, 315.43, 44.03, 138.48]
0;000000284623.jpg;15;[36.62, 0.0, 427.91, 412.58]
0;000000284698.jpg;0;[19.55, 165.13, 201.95, 168.27]
0;000000284725.jpg;0;[186.46, 145.33, 16.54, 19.41]
0;000000284725.jpg;0;[629.92, 120.29, 9.4, 22.68]
0;000000284725.jpg;0;[409.26, 175.94, 13.73, 20.44]
0;000000284725.jpg;0;[524.08, 127.7, 6.93, 10.35]
0;000000284725.jpg;0;[373.11, 140.94, 13.14, 11.25]
0;000000284725.jpg;0;[402.19, 133.19, 6.25, 16.07]
0;000000284743.jpg;0;[275.92, 21.56, 106.3, 187.65]
0;000000284743.jpg;0;[402.58, 53.56, 128.27, 205.49]
0;000000284743.jpg;0;[39.64, 92.49, 312.69, 291.77]
0;000000284743.jpg;0;[418.31, 55.39, 221.69, 364.83]
0;000000284743.jpg;0;[188.43, 56.73, 82.64, 121.49]
0;000000284764.jpg;0;[0.96, 1.92, 510.48, 420.28]
0;000000284991.jpg;0;[85.6, 0.96, 551.11, 422.23]
0;000000285047.jpg;0;[1.29, 149.76, 423.25, 479.4]
0;000000285788.jpg;14;[406.56, 249.59, 44.78, 78.19]
0;000000285894.jpg;0;[1.48, 133.82, 125.68, 194.44]
0;000000285894.jpg;0;[394.21, 54.46, 105.79, 270.46]
0;000000285894.jpg;0;[221.79, 232.73, 142.7, 96.27]
0;000000286182.jpg;0;[221.2, 94.9, 136.77, 212.18]
0;000000286422.jpg;0;[266.95, 281.63, 11.08, 27.94]
0;000000286422.jpg;0;[232.05, 290.87, 15.56, 7.33]
0;000000286422.jpg;16;[394.61, 286.15, 47.21, 19.89]
0;000000286422.jpg;8;[96.03, 21.01, 445.92, 348.94]
0;000000286422.jpg;0;[369.55, 223.32, 29.34, 77.36]
0;000000286422.jpg;0;[139.24, 274.12, 21.08, 44.96]
0;000000286458.jpg;77;[321.04, 51.16, 37.64, 54.13]
0;000000286458.jpg;77;[319.91, 103.84, 45.27, 40.19]
0;000000286503.jpg;0;[299.98, 289.13, 14.36, 18.91]
0;000000286503.jpg;0;[143.76, 289.25, 17.37, 23.76]
0;000000286503.jpg;0;[162.46, 285.73, 18.18, 26.72]
0;000000286523.jpg;0;[1.16, 157.16, 522.08, 347.68]
0;000000286553.jpg;0;[52.85, 11.94, 334.39, 353.79]
0;000000286553.jpg;0;[277.18, 58.83, 362.82, 421.16]
0;000000286660.jpg;0;[96.41, 1.79, 274.59, 497.76]
0;000000286660.jpg;77;[6.33, 85.13, 244.1, 414.87]
0;000000286708.jpg;15;[37.08, 107.12, 602.92, 341.95]
0;000000287291.jpg;0;[137.15, 156.95, 30.7, 91.07]
0;000000287291.jpg;0;[247.81, 173.57, 20.36, 56.75]
0;000000287291.jpg;0;[329.09, 176.46, 8.91, 46.76]
0;000000287291.jpg;0;[332.53, 176.07, 22.09, 52.86]
0;000000287291.jpg;0;[431.42, 184.49, 7.44, 8.48]
0;000000287291.jpg;0;[100.86, 167.78, 14.09, 59.3]
0;000000287347.jpg;63;[0.0, 573.75, 112.48, 66.05]
0;000000287347.jpg;0;[174.96, 100.08, 112.31, 301.38]
0;000000287347.jpg;0;[68.45, 56.81, 266.48, 457.45]
0;000000287527.jpg;0;[1.41, 4.22, 303.82, 630.15]
0;000000287527.jpg;0;[245.93, 0.0, 392.63, 635.69]
0;000000287649.jpg;15;[136.64, 4.3, 503.36, 397.65]
0;000000287874.jpg;0;[450.13, 221.72, 10.02, 49.64]
0;000000287874.jpg;0;[155.8, 160.17, 6.86, 19.65]
0;000000287874.jpg;0;[386.61, 193.41, 13.92, 23.87]
0;000000287874.jpg;0;[433.45, 205.79, 7.04, 25.93]
